Timestamp,Label,V_AD,V_AB,V_BC,V_CD,V_AC,V_BD
2026-04-12 21:36:37,AB_2,14.2,6.52,14.4,8.82,17.7,14.6
2026-04-12 21:36:37,AB_2,14.3,6.6,14.4,9.08,17.5,14.5
2026-04-12 21:36:38,AB_2,14.2,6.62,14.4,8.78,17.6,14.6
2026-04-12 21:36:38,AB_2,14.3,6.62,14.4,8.69,17.5,14.6
2026-04-12 21:36:39,AB_2,14.3,6.59,14.4,8.88,17.7,14.5
2026-04-12 21:36:39,AB_2,14.2,6.64,14.4,9.13,17.6,14.5
2026-04-12 21:36:39,AB_2,14.2,6.72,14.4,9.26,17.5,14.5
2026-04-12 21:36:40,AB_2,14.2,6.63,14.4,8.87,17.3,14.5
2026-04-12 21:36:40,AB_2,14.3,6.61,14.4,9.0,17.4,14.5
2026-04-12 21:36:40,AB_2,14.2,6.63,14.4,8.67,17.2,14.5
2026-04-12 21:36:41,AB_2,14.2,6.59,14.3,8.57,17.6,14.6
2026-04-12 21:36:41,AB_2,14.3,6.58,14.4,9.0,17.3,14.4
2026-04-12 21:36:41,AB_2,14.2,6.47,14.4,8.72,17.4,14.6
2026-04-12 21:36:42,AB_2,14.3,6.61,14.3,8.95,17.6,14.5
2026-04-12 21:36:42,AB_2,14.2,6.49,14.4,8.76,17.2,14.6
2026-04-12 21:36:42,AB_2,14.3,6.58,14.4,8.59,17.5,14.6
2026-04-12 21:36:43,AB_2,14.4,6.56,14.4,8.96,17.5,14.5
2026-04-12 21:36:43,AB_2,14.2,6.43,14.4,8.73,17.5,14.6
2026-04-12 21:36:44,AB_2,14.3,6.62,14.4,9.02,17.6,14.5
2026-04-12 21:36:44,AB_2,14.2,6.51,14.4,8.84,17.6,14.6
2026-04-12 21:36:44,AB_2,14.3,6.61,14.4,8.88,17.6,14.5
2026-04-12 21:36:45,AB_2,14.2,6.69,14.3,9.16,17.6,14.4
2026-04-12 21:36:45,AB_2,14.2,6.52,14.4,8.8,17.3,14.6
2026-04-12 21:36:45,AB_2,14.3,6.51,14.4,8.61,17.7,14.6
2026-04-12 21:36:46,AB_2,14.4,6.64,14.4,8.79,17.6,14.6
2026-04-12 21:36:46,AB_2,14.4,6.52,14.4,8.56,17.5,14.6
2026-04-12 21:36:46,AB_2,14.4,6.48,14.4,8.54,17.5,14.6
2026-04-12 21:36:47,AB_2,14.4,6.54,14.4,8.45,17.4,14.6
2026-04-12 21:36:47,AB_2,14.4,6.53,14.4,8.6,17.5,14.6
2026-04-12 21:36:47,AB_2,14.3,6.14,14.6,8.71,17.5,14.8
2026-04-12 21:36:48,AB_2,14.4,6.56,14.6,8.53,17.8,14.9
2026-04-12 21:36:48,AB_2,14.5,6.56,14.6,8.82,17.6,14.6
2026-04-12 21:36:49,AB_2,14.2,6.62,14.5,9.11,17.5,14.5
2026-04-12 21:36:49,AB_2,14.2,6.65,14.4,9.16,17.6,14.5
2026-04-12 21:36:49,AB_2,14.2,6.51,14.4,8.75,17.6,14.6
2026-04-12 21:36:50,AB_2,14.3,6.64,14.4,9.09,17.5,14.5
2026-04-12 21:36:50,AB_2,14.2,6.53,14.4,8.79,17.6,14.6
2026-04-12 21:36:50,AB_2,14.3,6.6,14.1,8.94,17.5,14.6
2026-04-12 21:36:51,AB_2,14.3,6.56,14.6,9.32,17.5,14.5
2026-04-12 21:36:51,AB_2,14.2,6.73,14.3,9.23,17.4,14.3
2026-04-12 21:36:51,AB_2,14.2,6.43,14.5,8.87,17.4,14.7
2026-04-12 21:36:52,AB_2,14.3,6.6,14.4,8.75,17.6,14.6
2026-04-12 21:36:52,AB_2,14.3,6.48,14.5,8.72,17.4,14.7
