Timestamp,Label,V_AB,V_AD,V_BC,V_CD,V_AC,V_BD
2026-04-20 00:35:23,CD_1,6.51,9.42,4.94,11.55,11.04,8.34
2026-04-20 00:35:24,CD_1,6.6,9.54,4.88,11.53,11.0,8.29
2026-04-20 00:35:24,CD_1,6.57,9.54,4.94,11.53,10.94,8.24
2026-04-20 00:35:24,CD_1,6.61,9.41,4.92,11.56,11.02,8.21
2026-04-20 00:35:25,CD_1,6.63,9.42,4.91,11.55,11.01,8.26
2026-04-20 00:35:25,CD_1,6.54,9.39,4.92,11.54,11.09,8.25
2026-04-20 00:35:26,CD_1,6.5,9.39,4.94,11.48,11.1,8.35
2026-04-20 00:35:26,CD_1,6.52,9.57,4.98,11.49,11.01,8.29
2026-04-20 00:35:26,CD_1,6.55,9.4,4.96,11.51,11.0,8.4
2026-04-20 00:35:27,CD_1,6.57,9.41,5.05,11.6,10.99,8.42
2026-04-20 00:35:27,CD_1,6.6,9.45,4.89,11.54,11.05,8.28
2026-04-20 00:35:28,CD_1,6.71,9.48,5.0,11.56,10.97,8.33
2026-04-20 00:35:28,CD_1,6.56,9.38,4.94,11.49,11.02,8.44
2026-04-20 00:35:28,CD_1,6.51,9.49,4.98,11.51,11.05,8.47
2026-04-20 00:35:29,CD_1,6.52,9.5,4.92,11.5,11.17,8.45
2026-04-20 00:35:29,CD_1,6.55,9.31,4.96,11.53,11.07,8.37
2026-04-20 00:35:30,CD_1,6.5,9.5,4.92,11.54,11.07,8.4
2026-04-20 00:35:30,CD_1,6.54,9.5,4.93,11.54,11.14,8.38
2026-04-20 00:35:30,CD_1,6.58,9.57,4.96,11.49,10.97,8.38
2026-04-20 00:35:31,CD_1,6.49,9.48,4.93,11.55,10.97,8.43
2026-04-20 00:35:31,CD_1,6.62,9.3,5.04,11.51,10.98,8.38
2026-04-20 00:35:32,CD_1,6.59,9.49,4.9,11.49,11.22,8.38
2026-04-20 00:35:32,CD_1,6.72,9.49,4.99,11.52,11.04,8.49
2026-04-20 00:35:32,CD_1,6.64,9.42,4.93,11.52,10.99,8.44
2026-04-20 00:35:33,CD_1,6.55,9.44,4.94,11.53,11.07,8.42
2026-04-20 00:35:33,CD_1,6.54,9.42,4.9,11.53,10.97,8.54
2026-04-20 00:35:34,CD_1,6.67,9.28,4.89,11.54,10.99,8.37
2026-04-20 00:35:34,CD_1,6.52,9.27,4.88,11.56,11.12,8.38
2026-04-20 00:35:34,CD_1,6.57,9.29,4.95,11.47,11.02,8.33
2026-04-20 00:35:35,CD_1,6.51,9.25,4.96,11.48,10.97,8.45
2026-04-20 00:35:35,CD_1,6.49,9.32,5.05,11.59,11.04,8.54
2026-04-20 00:35:36,CD_1,6.58,9.45,4.95,11.54,11.06,8.38
2026-04-20 00:35:36,CD_1,6.72,9.33,4.99,11.47,11.02,8.46
2026-04-20 00:35:36,CD_1,6.53,9.29,4.94,11.53,11.1,8.47
2026-04-20 00:35:37,CD_1,6.63,9.23,5.01,11.6,11.0,8.41
2026-04-20 00:35:37,CD_1,6.54,9.23,5.1,11.5,11.0,8.39
2026-04-20 00:35:38,CD_1,6.51,9.41,4.93,11.58,11.15,8.35
2026-04-20 00:35:38,CD_1,6.55,9.3,4.93,11.53,11.03,8.68
2026-04-20 00:35:38,CD_1,6.66,9.28,4.98,11.51,10.94,8.36
2026-04-20 00:35:39,CD_1,6.58,9.26,4.97,11.58,10.94,8.38
2026-04-20 00:35:39,CD_1,6.61,9.37,4.92,11.53,10.95,8.46
2026-04-20 00:35:40,CD_1,6.53,9.36,5.03,11.53,11.04,8.51
2026-04-20 00:35:40,CD_1,6.63,9.42,5.07,11.53,11.22,8.36
2026-04-20 00:35:41,CD_1,6.59,9.39,5.05,11.54,10.97,8.41
2026-04-20 00:35:41,CD_1,6.66,9.3,5.09,11.53,11.12,8.48
2026-04-20 00:35:41,CD_1,6.55,9.4,4.94,11.52,11.16,8.42
2026-04-20 00:35:42,CD_1,6.67,9.37,4.91,11.55,11.0,8.49
2026-04-20 00:35:42,CD_1,6.55,9.37,4.95,11.51,10.99,8.46
2026-04-20 00:35:42,CD_1,6.53,9.41,4.92,11.5,11.27,8.44
2026-04-20 00:35:43,CD_1,6.6,9.43,4.89,11.5,10.97,8.43
2026-04-20 00:35:43,CD_1,6.54,9.28,5.01,11.47,11.28,8.48
2026-04-20 00:35:44,CD_1,6.62,9.42,5.02,11.53,10.96,8.48
2026-04-20 00:35:44,CD_1,6.53,9.42,5.0,11.51,10.92,8.47
2026-04-20 00:35:44,CD_1,6.47,9.27,4.99,11.45,11.03,8.55
2026-04-20 00:35:45,CD_1,6.57,9.27,5.27,11.49,10.96,8.48
2026-04-20 00:35:45,CD_1,6.51,9.21,5.15,11.56,11.1,8.5
2026-04-20 00:35:46,CD_1,6.52,9.23,5.06,11.51,10.97,8.43
2026-04-20 00:35:46,CD_1,6.53,9.33,4.96,11.55,11.04,8.55
2026-04-20 00:35:46,CD_1,6.32,9.31,5.36,11.48,11.12,8.45
2026-04-20 00:35:47,CD_1,6.51,9.34,4.95,11.58,11.04,8.48
2026-04-20 00:35:47,CD_1,6.59,9.37,4.97,11.56,11.01,8.46
2026-04-20 00:35:48,CD_1,6.48,9.22,4.96,11.5,11.02,8.53
2026-04-20 00:35:48,CD_1,6.57,9.21,5.02,11.48,11.01,8.47
2026-04-20 00:35:49,CD_1,6.56,9.36,4.93,11.52,11.14,8.39
2026-04-20 00:35:49,CD_1,6.52,9.45,4.96,11.53,10.98,8.41
2026-04-20 00:35:49,CD_1,6.51,9.31,5.01,11.47,11.2,8.38
2026-04-20 00:35:50,CD_1,6.58,9.18,5.0,11.54,11.04,8.44
2026-04-20 00:35:50,CD_1,6.52,9.2,5.0,11.47,10.95,8.43
2026-04-20 00:35:50,CD_1,6.7,9.31,5.04,11.52,10.97,8.43
2026-04-20 00:35:51,CD_1,6.71,9.27,5.04,11.53,11.02,8.43
2026-04-20 00:35:51,CD_1,6.71,9.32,4.88,11.49,11.04,8.55
2026-04-20 00:35:52,CD_1,6.51,9.36,4.92,11.52,11.06,8.5
2026-04-20 00:35:52,CD_1,6.58,9.35,4.96,11.53,11.01,8.33
2026-04-20 00:35:52,CD_1,6.51,9.36,4.96,11.5,11.0,8.48
2026-04-20 00:35:53,CD_1,6.5,9.33,4.98,11.51,10.96,8.47
2026-04-20 00:35:53,CD_1,6.5,9.37,5.11,11.52,11.03,8.52
2026-04-20 00:35:54,CD_1,6.5,9.38,5.03,11.54,10.99,8.52
2026-04-20 00:35:54,CD_1,6.53,9.37,5.12,11.48,11.06,8.6
2026-04-20 00:35:54,CD_1,6.51,9.33,4.96,11.53,11.05,8.53
2026-04-20 00:35:55,CD_1,6.57,9.36,5.07,11.48,11.01,8.49
2026-04-20 00:35:55,CD_1,6.66,9.35,4.99,11.49,10.96,8.5
2026-04-20 00:35:56,CD_1,6.52,9.37,5.15,11.48,10.94,8.59
2026-04-20 00:35:56,CD_1,6.49,9.32,4.91,11.49,10.94,8.49
2026-04-20 00:35:56,CD_1,6.58,9.33,4.99,11.53,11.04,8.55
2026-04-20 00:35:57,CD_1,6.51,9.16,4.95,11.53,10.97,8.58
2026-04-20 00:35:57,CD_1,6.66,9.21,4.92,11.53,11.05,8.58
2026-04-20 00:35:58,CD_1,6.53,9.34,4.97,11.58,10.97,8.45
2026-04-20 00:35:58,CD_1,6.51,9.14,4.94,11.59,10.95,8.52
2026-04-20 00:35:58,CD_1,6.59,9.3,4.92,11.5,10.99,8.42
2026-04-20 00:35:59,CD_1,6.53,9.21,5.01,11.51,11.18,8.52
2026-04-20 00:35:59,CD_1,6.52,9.18,4.96,11.53,11.04,8.55
2026-04-20 00:36:00,CD_1,6.56,9.18,5.07,11.5,10.98,8.5
2026-04-20 00:36:00,CD_1,6.52,9.23,5.05,11.52,10.97,8.47
2026-04-20 00:36:00,CD_1,6.58,9.08,5.17,11.52,10.96,8.46
2026-04-20 00:36:01,CD_1,6.52,9.36,4.98,11.6,10.98,8.49
2026-04-20 00:36:01,CD_1,6.64,9.21,4.91,11.57,11.09,8.57
2026-04-20 00:36:02,CD_1,6.53,9.28,4.94,11.49,10.96,8.41
2026-04-20 00:36:02,CD_1,6.55,9.2,4.9,11.61,10.99,8.61
2026-04-20 00:36:02,CD_1,6.54,9.34,4.92,11.63,10.98,8.62
2026-04-20 00:36:03,CD_1,6.68,9.32,4.98,11.53,11.01,8.55
2026-04-20 00:36:03,CD_1,6.5,9.32,4.93,11.5,10.97,8.53
2026-04-20 00:36:04,CD_1,6.49,9.37,5.16,11.49,10.94,8.55
2026-04-20 00:36:04,CD_1,6.47,9.29,4.93,11.57,11.1,8.42
2026-04-20 00:36:04,CD_1,6.61,9.34,4.94,11.52,11.01,8.57
2026-04-20 00:36:05,CD_1,6.75,9.36,4.89,11.5,10.98,8.52
2026-04-20 00:36:05,CD_1,6.69,9.33,5.14,11.52,10.93,8.63
2026-04-20 00:36:06,CD_1,6.56,9.33,4.9,11.49,10.94,8.58
2026-04-20 00:36:06,CD_1,6.66,9.37,4.97,11.49,10.94,8.53
2026-04-20 00:36:06,CD_1,5.48,9.31,4.97,11.53,11.0,8.54
2026-04-20 00:36:07,CD_1,6.64,9.34,4.93,11.53,10.95,8.64
2026-04-20 00:36:07,CD_1,6.53,9.28,5.0,11.5,10.94,8.46
2026-04-20 00:36:08,CD_1,6.52,9.09,5.12,11.62,10.99,8.42
2026-04-20 00:36:08,CD_1,6.51,9.22,5.25,11.53,11.0,8.35
2026-04-20 00:36:08,CD_1,6.47,9.16,4.95,11.52,10.95,8.54
2026-04-20 00:36:09,CD_1,6.65,9.19,4.96,11.53,10.99,8.4
2026-04-20 00:36:09,CD_1,6.55,9.22,4.96,11.55,10.95,8.32
2026-04-20 00:36:10,CD_1,6.5,9.23,4.97,11.54,10.98,8.42
2026-04-20 00:36:10,CD_1,6.58,9.18,4.92,11.49,10.99,8.38
2026-04-20 00:36:10,CD_1,6.59,9.3,5.01,11.68,11.2,8.48
2026-04-20 00:36:11,CD_1,6.56,9.23,4.92,11.56,11.06,8.58
2026-04-20 00:36:11,CD_1,6.73,9.17,4.99,11.49,10.99,8.44
2026-04-20 00:36:12,CD_1,6.61,9.13,4.9,11.59,11.04,8.47
2026-04-20 00:36:12,CD_1,6.49,9.21,4.89,11.56,10.98,8.51
2026-04-20 00:36:13,CD_1,6.53,9.36,4.94,11.53,11.03,8.48
2026-04-20 00:36:13,CD_1,6.67,9.12,4.92,11.49,10.99,8.52
2026-04-20 00:36:13,CD_1,6.54,9.18,4.92,11.56,10.98,8.5
2026-04-20 00:36:14,CD_1,6.5,9.09,4.97,11.53,11.0,8.49
2026-04-20 00:36:14,CD_1,6.54,9.23,4.99,11.49,10.94,8.64
2026-04-20 00:36:15,CD_1,6.6,9.21,4.92,11.58,11.0,8.65
2026-04-20 00:36:15,CD_1,6.46,9.17,4.94,11.66,11.0,8.6
2026-04-20 00:36:15,CD_1,6.54,9.32,4.96,11.53,11.05,8.44
2026-04-20 00:36:16,CD_1,6.57,9.3,4.95,11.52,10.97,8.56
2026-04-20 00:36:16,CD_1,6.46,9.35,4.95,11.5,11.04,8.54
2026-04-20 00:36:16,CD_1,6.57,9.15,5.04,11.56,11.08,8.56
2026-04-20 00:36:17,CD_1,6.51,9.27,4.91,11.52,11.02,8.53
2026-04-20 00:36:17,CD_1,6.51,9.32,4.97,11.53,10.95,8.52
2026-04-20 00:36:18,CD_1,6.46,9.29,4.97,11.54,10.97,8.61
2026-04-20 00:36:18,CD_1,6.89,9.29,4.98,11.47,11.0,8.59
2026-04-20 00:36:18,CD_1,6.55,9.32,4.9,11.54,10.97,8.53
2026-04-20 00:36:19,CD_1,6.55,9.32,5.01,11.48,10.98,8.57
2026-04-20 00:36:19,CD_1,6.5,9.32,4.95,11.54,11.19,8.65
2026-04-20 00:36:20,CD_1,6.51,9.11,4.9,11.51,11.0,8.39
2026-04-20 00:36:20,CD_1,6.53,9.2,4.91,11.55,10.99,8.53
2026-04-20 00:36:21,CD_1,6.59,9.15,4.93,11.46,10.95,8.48
2026-04-20 00:36:21,CD_1,6.48,9.19,4.88,11.51,10.94,8.53
2026-04-20 00:36:21,CD_1,6.47,9.18,5.07,11.54,10.98,8.4
2026-04-20 00:36:22,CD_1,6.48,9.15,4.94,11.52,10.99,8.66
2026-04-20 00:36:22,CD_1,6.51,9.18,4.9,11.53,10.96,8.64
2026-04-20 00:36:23,CD_1,6.53,9.09,4.9,11.54,10.95,8.48
2026-04-20 00:36:23,CD_1,6.68,9.08,4.95,11.55,11.0,8.41
2026-04-20 00:36:23,CD_1,6.6,9.14,4.91,11.47,10.99,8.47
2026-04-20 00:36:24,CD_1,6.55,9.1,4.98,11.48,10.98,8.57
2026-04-20 00:36:24,CD_1,6.66,9.1,4.91,11.55,10.95,8.41
2026-04-20 00:36:25,CD_1,6.61,9.15,4.98,11.55,10.99,8.61
2026-04-20 00:36:25,CD_1,6.52,9.19,4.99,11.5,10.96,8.63
2026-04-20 00:36:25,CD_1,6.64,9.14,4.95,11.56,10.97,8.57
2026-04-20 00:36:26,CD_1,6.65,9.16,5.17,11.48,10.98,8.58
2026-04-20 00:36:26,CD_1,6.5,9.13,5.09,11.49,10.95,8.34
2026-04-20 00:36:27,CD_1,6.63,9.3,4.96,11.52,10.94,8.51
2026-04-20 00:36:27,CD_1,6.58,9.29,5.03,11.52,10.99,8.51
2026-04-20 00:36:27,CD_1,6.51,9.17,4.92,11.54,10.94,8.63
2026-04-20 00:36:28,CD_1,6.52,9.28,5.02,11.54,11.02,8.57
2026-04-20 00:36:28,CD_1,6.47,9.28,4.9,11.5,11.0,8.45
2026-04-20 00:36:29,CD_1,6.48,9.3,4.91,11.47,10.93,8.55
2026-04-20 00:36:29,CD_1,6.49,9.3,5.32,11.49,11.25,8.65
2026-04-20 00:36:29,CD_1,6.72,9.18,4.92,11.45,11.01,8.49
2026-04-20 00:36:30,CD_1,6.53,9.3,4.99,11.57,10.96,8.55
2026-04-20 00:36:30,CD_1,6.47,9.31,4.95,11.63,11.06,8.53
2026-04-20 00:36:30,CD_1,6.54,9.31,5.0,11.45,11.0,8.6
2026-04-20 00:36:31,CD_1,6.64,9.22,4.96,11.46,11.0,8.53
2026-04-20 00:36:31,CD_1,6.49,9.17,4.95,11.47,10.95,8.54
2026-04-20 00:36:32,CD_1,6.5,9.3,5.16,11.49,10.92,8.45
2026-04-20 00:36:32,CD_1,6.56,9.22,4.92,11.47,10.99,8.63
2026-04-20 00:36:33,CD_1,6.58,9.12,4.95,11.5,11.13,8.66
2026-04-20 00:36:33,CD_1,6.48,9.22,5.11,11.53,11.02,8.5
2026-04-20 00:36:33,CD_1,6.51,9.16,4.95,11.47,10.96,8.44
2026-04-20 00:36:34,CD_1,6.82,9.14,4.98,11.46,11.05,8.38
2026-04-20 00:36:52,CD_2,4.58,12.19,6.93,11.44,13.0,6.07
2026-04-20 00:36:52,CD_2,4.63,11.89,6.91,11.51,13.1,5.99
2026-04-20 00:36:52,CD_2,4.72,11.63,6.98,11.35,13.0,6.03
2026-04-20 00:36:53,CD_2,4.83,11.81,6.86,11.45,13.0,6.07
2026-04-20 00:36:53,CD_2,4.66,11.94,6.98,11.37,13.1,6.04
2026-04-20 00:36:54,CD_2,4.64,11.77,6.92,11.46,13.0,6.07
2026-04-20 00:36:54,CD_2,4.86,11.38,6.97,11.38,13.0,6.05
2026-04-20 00:36:54,CD_2,4.68,11.57,6.92,11.48,13.0,6.1
2026-04-20 00:36:55,CD_2,4.63,11.32,6.82,11.37,13.1,6.07
2026-04-20 00:36:55,CD_2,4.59,11.34,6.86,11.36,13.0,6.07
2026-04-20 00:36:56,CD_2,4.6,11.52,6.93,11.35,13.2,6.08
2026-04-20 00:36:56,CD_2,4.59,11.18,6.6,11.45,13.2,6.1
2026-04-20 00:36:56,CD_2,4.64,11.14,6.81,11.37,13.1,6.09
2026-04-20 00:36:57,CD_2,4.6,10.93,6.77,11.42,13.0,6.1
2026-04-20 00:36:57,CD_2,4.63,10.91,6.6,11.42,13.0,6.15
2026-04-20 00:36:58,CD_2,4.65,11.04,6.52,11.38,13.1,6.16
2026-04-20 00:36:58,CD_2,4.63,10.99,6.53,11.42,13.0,6.15
2026-04-20 00:36:58,CD_2,4.84,11.12,6.53,11.34,13.0,6.16
2026-04-20 00:36:59,CD_2,4.61,10.98,6.56,11.38,13.0,6.17
2026-04-20 00:36:59,CD_2,4.56,10.91,6.46,11.37,13.1,6.14
2026-04-20 00:37:00,CD_2,4.58,11.1,6.7,11.38,13.0,6.13
2026-04-20 00:37:00,CD_2,4.58,10.93,6.39,11.39,13.1,6.17
2026-04-20 00:37:00,CD_2,4.65,11.04,6.62,11.39,13.1,6.18
2026-04-20 00:37:01,CD_2,4.62,11.22,6.49,11.35,13.0,6.2
2026-04-20 00:37:01,CD_2,4.64,11.15,6.56,11.36,13.0,6.19
2026-04-20 00:37:02,CD_2,4.61,11.23,6.54,11.35,13.1,6.22
2026-04-20 00:37:02,CD_2,4.64,11.2,6.5,11.38,13.0,6.21
2026-04-20 00:37:02,CD_2,4.6,11.17,6.49,11.42,13.0,6.18
2026-04-20 00:37:03,CD_2,4.55,11.24,6.46,11.38,13.0,6.17
2026-04-20 00:37:03,CD_2,4.62,11.19,6.51,11.39,13.0,6.17
2026-04-20 00:37:04,CD_2,4.61,11.25,6.47,11.35,13.0,6.17
2026-04-20 00:37:04,CD_2,4.68,11.17,6.49,11.42,13.0,6.18
2026-04-20 00:37:04,CD_2,4.49,10.83,6.47,11.36,13.0,6.17
2026-04-20 00:37:05,CD_2,4.56,11.16,6.45,11.37,13.1,6.16
2026-04-20 00:37:05,CD_2,4.52,11.21,6.42,11.38,13.0,6.23
2026-04-20 00:37:06,CD_2,4.58,10.73,6.1,11.42,13.0,6.24
2026-04-20 00:37:06,CD_2,4.51,10.93,6.25,11.36,13.0,6.27
2026-04-20 00:37:06,CD_2,4.56,10.86,6.31,11.37,13.1,6.23
2026-04-20 00:37:07,CD_2,4.82,10.85,6.23,11.55,13.0,6.19
2026-04-20 00:37:07,CD_2,4.68,10.78,6.26,11.38,13.0,6.27
2026-04-20 00:37:08,CD_2,4.69,10.98,6.1,11.37,13.1,6.28
2026-04-20 00:37:08,CD_2,4.5,11.02,6.0,11.41,13.0,6.24
2026-04-20 00:37:08,CD_2,4.52,10.97,6.44,11.39,13.0,6.21
2026-04-20 00:37:09,CD_2,4.69,11.08,6.35,11.38,13.0,6.22
2026-04-20 00:37:09,CD_2,4.51,11.08,6.3,11.43,13.1,6.19
2026-04-20 00:37:10,CD_2,4.47,11.13,6.36,11.37,13.0,6.17
2026-04-20 00:37:10,CD_2,4.64,11.16,6.34,11.32,13.0,6.21
2026-04-20 00:37:10,CD_2,4.49,11.03,6.32,11.38,12.9,6.21
2026-04-20 00:37:11,CD_2,4.94,11.1,6.31,11.38,13.0,6.2
2026-04-20 00:37:11,CD_2,4.56,11.04,6.28,11.36,13.3,6.19
2026-04-20 00:37:12,CD_2,4.48,11.14,6.03,11.35,13.1,6.2
2026-04-20 00:37:12,CD_2,4.62,10.84,6.34,11.35,13.0,6.21
2026-04-20 00:37:12,CD_2,4.8,10.86,6.28,11.36,13.0,6.19
2026-04-20 00:37:13,CD_2,4.43,11.05,6.33,11.37,13.0,6.18
2026-04-20 00:37:13,CD_2,4.57,11.13,6.32,11.34,13.0,6.25
2026-04-20 00:37:14,CD_2,4.53,11.06,6.08,11.38,13.0,6.22
2026-04-20 00:37:14,CD_2,4.53,10.97,6.07,11.41,13.0,6.33
2026-04-20 00:37:14,CD_2,4.51,10.74,5.97,11.4,13.2,6.23
2026-04-20 00:37:15,CD_2,4.52,10.84,6.3,11.4,13.2,6.21
2026-04-20 00:37:15,CD_2,4.52,10.81,6.02,11.39,13.0,6.3
2026-04-20 00:37:16,CD_2,4.45,11.0,6.23,11.39,13.0,6.25
2026-04-20 00:37:16,CD_2,4.54,10.96,6.34,11.42,13.0,6.25
2026-04-20 00:37:16,CD_2,4.62,10.91,6.21,11.37,13.0,6.25
2026-04-20 00:37:17,CD_2,4.53,10.84,6.11,11.45,13.0,6.22
2026-04-20 00:37:17,CD_2,4.54,10.84,6.31,11.45,13.0,6.22
2026-04-20 00:37:18,CD_2,4.49,11.11,6.3,11.44,13.0,6.2
2026-04-20 00:37:18,CD_2,4.68,10.84,6.15,11.4,13.0,6.24
2026-04-20 00:37:18,CD_2,4.46,11.01,6.02,11.4,13.0,6.2
2026-04-20 00:37:19,CD_2,4.46,10.75,6.2,11.37,13.1,6.2
2026-04-20 00:37:19,CD_2,4.48,11.06,6.27,11.33,13.1,6.19
2026-04-20 00:37:20,CD_2,4.46,11.07,6.25,11.35,13.3,6.22
2026-04-20 00:37:20,CD_2,4.47,10.99,6.22,11.48,13.2,6.22
2026-04-20 00:37:20,CD_2,4.53,11.04,6.04,11.33,13.0,6.2
2026-04-20 00:37:21,CD_2,4.62,10.97,6.02,11.53,13.1,6.19
2026-04-20 00:37:21,CD_2,4.55,11.05,6.27,11.35,13.0,6.25
2026-04-20 00:37:22,CD_2,4.54,10.81,6.24,11.35,13.0,6.2
2026-04-20 00:37:22,CD_2,4.56,10.92,6.16,11.34,13.0,6.2
2026-04-20 00:37:22,CD_2,4.57,10.68,6.04,11.42,13.1,6.2
2026-04-20 00:37:23,CD_2,4.67,10.93,6.08,11.35,13.0,6.25
2026-04-20 00:37:23,CD_2,4.48,11.09,6.22,11.39,13.0,6.21
2026-04-20 00:37:24,CD_2,4.46,10.93,6.19,11.38,13.0,6.19
2026-04-20 00:37:24,CD_2,4.43,11.01,6.24,11.36,13.0,6.2
2026-04-20 00:37:24,CD_2,4.47,11.04,5.87,11.37,13.0,6.23
2026-04-20 00:37:25,CD_2,4.59,11.03,6.15,11.33,13.1,6.21
2026-04-20 00:37:25,CD_2,4.5,11.02,6.26,11.39,13.1,6.2
2026-04-20 00:37:26,CD_2,4.45,11.03,6.14,11.35,13.1,6.19
2026-04-20 00:37:26,CD_2,4.71,11.07,6.19,11.35,13.0,6.21
2026-04-20 00:37:26,CD_2,4.48,10.98,6.11,11.36,13.0,6.22
2026-04-20 00:37:27,CD_2,4.56,11.03,6.2,11.36,12.9,6.19
2026-04-20 00:37:27,CD_2,4.55,11.02,6.2,11.38,13.0,6.18
2026-04-20 00:37:28,CD_2,4.55,10.78,5.97,11.37,13.0,6.25
2026-04-20 00:37:28,CD_2,4.45,10.98,5.92,11.35,13.0,6.25
2026-04-20 00:37:28,CD_2,4.64,10.82,6.29,11.41,13.0,6.26
2026-04-20 00:37:29,CD_2,4.64,11.0,6.06,11.37,13.1,6.25
2026-04-20 00:37:29,CD_2,4.62,10.77,6.22,11.33,13.0,6.16
2026-04-20 00:37:30,CD_2,4.43,10.74,6.0,11.37,13.1,6.23
2026-04-20 00:37:30,CD_2,4.86,10.73,6.04,11.39,13.0,6.21
2026-04-20 00:37:30,CD_2,4.61,10.9,6.18,11.4,13.0,6.23
2026-04-20 00:37:31,CD_2,4.47,10.7,5.98,11.37,13.3,6.24
2026-04-20 00:37:31,CD_2,4.44,11.04,6.2,11.32,13.0,6.16
2026-04-20 00:37:32,CD_2,4.48,10.76,6.08,11.36,13.1,6.26
2026-04-20 00:37:32,CD_2,4.51,10.78,6.17,11.39,13.1,6.24
2026-04-20 00:37:32,CD_2,4.48,10.75,6.14,11.33,13.0,6.2
2026-04-20 00:37:33,CD_2,4.49,10.78,5.94,11.36,13.0,6.24
2026-04-20 00:37:33,CD_2,4.5,10.88,6.08,11.35,13.0,6.21
2026-04-20 00:37:34,CD_2,4.45,10.7,5.95,11.42,13.0,6.21
2026-04-20 00:37:34,CD_2,4.43,10.93,6.08,11.32,13.0,6.32
2026-04-20 00:37:34,CD_2,4.55,10.92,5.82,11.39,13.0,6.26
2026-04-20 00:37:35,CD_2,4.47,10.76,5.99,11.33,13.0,6.28
2026-04-20 00:37:35,CD_2,4.45,11.02,6.2,11.39,13.0,6.35
2026-04-20 00:37:36,CD_2,4.49,10.97,5.75,11.37,13.1,6.33
2026-04-20 00:37:36,CD_2,4.56,10.94,6.04,11.37,13.0,6.33
2026-04-20 00:37:36,CD_2,4.53,10.92,6.1,11.36,13.1,6.33
2026-04-20 00:37:37,CD_2,4.54,11.01,6.1,11.37,13.1,6.33
2026-04-20 00:37:37,CD_2,4.42,10.52,6.01,11.34,13.0,6.27
2026-04-20 00:37:38,CD_2,4.5,10.86,6.09,11.4,13.0,6.24
2026-04-20 00:37:38,CD_2,4.48,10.94,6.07,11.36,13.1,6.23
2026-04-20 00:37:38,CD_2,4.42,10.96,5.85,11.41,13.0,6.22
2026-04-20 00:37:39,CD_2,4.43,11.0,6.08,11.4,13.0,6.29
2026-04-20 00:37:39,CD_2,4.66,10.76,5.9,11.39,13.1,6.24
2026-04-20 00:37:40,CD_2,4.56,10.97,6.12,11.39,13.1,6.23
2026-04-20 00:37:40,CD_2,4.42,10.72,5.94,11.4,13.0,6.21
2026-04-20 00:37:40,CD_2,4.48,10.63,5.85,11.37,13.0,6.28
2026-04-20 00:37:41,CD_2,4.69,10.94,6.1,11.35,13.0,6.26
2026-04-20 00:37:41,CD_2,4.6,10.74,5.84,11.32,13.0,6.24
2026-04-20 00:37:42,CD_2,4.55,10.69,5.73,11.37,13.1,6.24
2026-04-20 00:37:42,CD_2,4.69,10.74,5.89,11.37,13.0,6.29
2026-04-20 00:37:42,CD_2,4.63,10.63,5.9,11.37,13.0,6.26
2026-04-20 00:37:43,CD_2,4.54,10.77,5.92,11.34,13.1,6.21
2026-04-20 00:37:43,CD_2,4.51,10.91,6.29,11.36,13.0,6.17
2026-04-20 00:37:44,CD_2,4.69,10.93,6.07,11.35,13.1,6.18
2026-04-20 00:37:44,CD_2,4.48,10.8,6.15,11.41,13.0,6.17
2026-04-20 00:37:44,CD_2,4.48,10.93,6.21,11.34,13.1,6.22
2026-04-20 00:37:45,CD_2,4.72,10.75,6.16,11.34,13.0,6.22
2026-04-20 00:37:45,CD_2,4.8,10.73,6.0,11.4,13.1,6.31
2026-04-20 00:37:46,CD_2,4.49,10.78,5.87,11.35,13.1,6.25
2026-04-20 00:37:46,CD_2,4.57,10.76,6.05,11.34,13.1,6.24
2026-04-20 00:37:46,CD_2,4.59,10.72,6.03,11.36,13.0,6.25
2026-04-20 00:37:47,CD_2,4.54,10.95,5.92,11.36,13.2,6.24
2026-04-20 00:37:47,CD_2,4.46,11.01,5.81,11.34,13.1,6.24
2026-04-20 00:37:48,CD_2,4.52,10.94,5.99,11.38,13.0,6.22
2026-04-20 00:37:48,CD_2,4.47,10.99,5.89,11.44,13.1,6.23
2026-04-20 00:37:48,CD_2,4.43,10.91,6.17,11.4,13.0,6.28
2026-04-20 00:37:49,CD_2,4.5,10.77,5.98,11.4,13.0,6.23
2026-04-20 00:37:49,CD_2,4.45,10.99,6.0,11.34,13.2,6.22
2026-04-20 00:37:50,CD_2,4.46,10.99,5.96,11.33,13.0,6.25
2026-04-20 00:37:50,CD_2,4.64,10.98,5.96,11.39,13.0,6.25
2026-04-20 00:37:50,CD_2,4.51,11.69,5.75,11.41,13.1,6.22
2026-04-20 00:37:51,CD_2,4.55,10.93,6.1,11.34,13.0,6.22
2026-04-20 00:37:51,CD_2,4.53,10.98,6.06,11.33,13.0,6.25
2026-04-20 00:37:52,CD_2,4.52,10.93,5.92,11.38,13.0,6.26
2026-04-20 00:37:52,CD_2,4.64,10.64,5.78,11.32,13.1,6.26
2026-04-20 00:37:52,CD_2,4.64,10.84,5.85,11.33,13.1,6.25
2026-04-20 00:37:53,CD_2,4.53,10.92,5.98,11.36,13.0,6.25
2026-04-20 00:37:53,CD_2,4.51,10.69,5.87,11.46,13.1,6.24
