Timestamp,Label,V_AD,V_AB,V_BC,V_CD,V_AC,V_BD
2026-04-12 21:13:01,AB_2,13.8,6.63,13.3,8.48,17.1,13.4
2026-04-12 21:13:01,AB_2,13.6,6.5,13.4,8.39,17.0,13.6
2026-04-12 21:13:01,AB_2,13.7,6.69,13.4,8.54,16.9,13.5
2026-04-12 21:13:02,AB_2,13.6,6.57,13.5,8.51,17.1,13.7
2026-04-12 21:13:02,AB_2,13.7,6.58,13.5,8.41,17.1,13.7
2026-04-12 21:13:02,AB_2,13.8,6.67,13.5,8.65,16.9,13.6
2026-04-12 21:13:03,AB_2,13.7,6.72,13.5,8.89,17.1,13.7
2026-04-12 21:13:03,AB_2,13.7,6.62,13.6,8.64,17.0,13.8
2026-04-12 21:13:04,AB_2,13.8,6.73,13.6,8.81,17.2,13.7
2026-04-12 21:13:04,AB_2,13.7,6.77,13.6,9.06,17.0,13.9
2026-04-12 21:13:04,AB_2,13.7,6.67,13.8,8.88,17.1,14.0
2026-04-12 21:13:05,AB_2,13.9,6.69,13.9,8.65,17.2,14.1
2026-04-12 21:13:05,AB_2,13.9,6.72,14.0,8.54,17.1,14.2
2026-04-12 21:13:05,AB_2,13.9,6.65,14.0,8.32,17.1,14.2
2026-04-12 21:13:06,AB_2,14.0,6.7,14.0,8.78,17.1,14.1
2026-04-12 21:13:06,AB_2,13.8,6.6,14.0,8.71,17.1,14.2
2026-04-12 21:13:06,AB_2,13.9,6.68,14.0,8.49,16.9,14.1
2026-04-12 21:13:07,AB_2,13.8,6.77,13.9,8.9,17.1,14.0
2026-04-12 21:13:07,AB_2,13.8,6.59,14.0,8.57,16.9,14.1
2026-04-12 21:13:08,AB_2,13.9,6.69,14.0,8.75,17.1,14.0
2026-04-12 21:13:08,AB_2,13.8,6.66,14.0,8.62,17.2,14.2
2026-04-12 21:13:08,AB_2,13.9,6.65,14.0,8.49,17.0,14.2
2026-04-12 21:13:09,AB_2,14.0,6.7,14.0,8.7,17.3,14.2
2026-04-12 21:13:09,AB_2,13.9,6.75,14.0,9.07,16.8,14.1
2026-04-12 21:13:09,AB_2,13.8,6.81,14.0,9.15,17.1,14.1
2026-04-12 21:13:10,AB_2,13.8,6.81,14.0,9.16,17.2,14.1
2026-04-12 21:13:10,AB_2,13.8,6.58,14.0,8.69,17.2,14.2
2026-04-12 21:13:10,AB_2,13.9,6.65,14.0,8.57,17.1,14.2
2026-04-12 21:13:11,AB_2,14.0,6.73,14.1,8.97,17.4,14.1
2026-04-12 21:13:11,AB_2,13.9,6.54,14.0,8.72,17.3,14.3
2026-04-12 21:13:11,AB_2,14.0,6.73,14.1,8.95,17.3,14.2
2026-04-12 21:13:12,AB_2,13.9,6.6,14.1,8.64,17.2,14.3
2026-04-12 21:13:12,AB_2,14.0,6.71,14.0,8.98,17.2,14.1
2026-04-12 21:13:12,AB_2,13.9,6.76,13.9,9.07,17.1,14.1
2026-04-12 21:13:13,AB_2,13.9,6.58,14.0,8.7,17.1,14.0
